bnf_sec,bnf_sub_sec,imd_cat,prescribe_col,corr,ndata_pts
3,4,IMD,act_cost,-0.13686642981067643,11302
3,4,IMD,net_ingredient_cost,-0.13713852700947748,11302
3,4,children,items,-0.16341972358186338,11302
3,4,children,quantity,-0.1665154876470449,11302
3,4,children,act_cost,-0.15785445685330682,11302
3,4,children,net_ingredient_cost,-0.15809588691072096,11302
3,4,employment,items,-0.11483194282584282,11302
3,4,employment,quantity,-0.1297834288731715,11302
3,4,employment,act_cost,-0.14386792952905159,11302
3,4,employment,net_ingredient_cost,-0.14437932414887403,11302
3,4,environment,items,-0.04066792161424828,11230
3,4,environment,quantity,-0.03794024969367445,11230
3,4,environment,act_cost,-0.042021356714291455,11230
3,4,environment,net_ingredient_cost,-0.04188270287689771,11230
3,4,living,items,0.07286881129374109,11302
3,4,living,quantity,0.05956138661683684,11302
3,4,living,act_cost,0.03433124156435352,11302
3,4,living,net_ingredient_cost,0.034435203798950396,11302
3,8,crime,items,-0.11527225326877072,4717
3,8,crime,quantity,-0.16181083337979646,4717
3,8,crime,act_cost,-0.1910941551536632,4717
3,8,crime,net_ingredient_cost,-0.1886874800114451,4717
3,8,education,items,-0.03793997642315131,4717
3,8,education,quantity,-0.04797446175549715,4717
3,8,education,act_cost,-0.06333638039434702,4717
3,8,education,net_ingredient_cost,-0.059921868952389434,4717
3,8,housing,items,0.05980948911394809,4717
3,8,housing,quantity,0.060966038843116195,4717
3,8,housing,act_cost,0.036032777673669206,4717
3,8,housing,net_ingredient_cost,0.04089023655866738,4717
3,8,income,items,-0.04247594177198797,4717
3,8,income,quantity,-0.07183925867123217,4717
3,8,income,act_cost,-0.10469792478630799,4717
3,8,income,net_ingredient_cost,-0.10100115972356301,4717
3,8,health,items,-0.04900363628385769,4717
3,8,health,quantity,-0.05989924607500869,4717
3,8,health,act_cost,-0.08188841416760213,4717
3,8,health,net_ingredient_cost,-0.07783184074567083,4717
3,8,IMD,items,-0.022099820377564732,4717
3,8,IMD,quantity,-0.04472379230400642,4717
3,8,IMD,act_cost,-0.07491101507933715,4717
3,8,IMD,net_ingredient_cost,-0.07016240318233082,4717
3,8,children,items,-0.043770297778482105,4717
3,8,children,quantity,-0.06720066127503564,4717
3,8,children,act_cost,-0.10200137900849024,4717
3,8,children,net_ingredient_cost,-0.09784118669206916,4717
3,8,employment,items,-0.019113715420118676,4717
3,8,employment,quantity,-0.033905016188752475,4717
3,8,employment,act_cost,-0.06337907130170178,4717
3,8,employment,net_ingredient_cost,-0.059334029390738535,4717
3,8,environment,items,-0.007714333628129974,4696
3,8,environment,quantity,-0.044533309451653166,4696
3,8,environment,act_cost,-0.06717113771589958,4696
3,8,environment,net_ingredient_cost,-0.06360240874900716,4696
3,8,living,items,0.04869108921771698,4717
3,8,living,quantity,0.023213250220809112,4717
3,8,living,act_cost,0.004325657249218734,4717
3,8,living,net_ingredient_cost,0.009093937860342686,4717
3,7,crime,items,-0.2147992394009567,11285
3,7,crime,quantity,-0.23160970182668847,11285
3,7,crime,act_cost,-0.048474152826685234,11285
3,7,crime,net_ingredient_cost,-0.048247150272037465,11285
3,7,education,items,-0.018631340650180125,11285
3,7,education,quantity,-0.013496728649544673,11285
3,7,education,act_cost,-0.023448440344800783,11285
3,7,education,net_ingredient_cost,-0.02342943327236522,11285
3,7,housing,items,0.06284040527164346,11285
3,7,housing,quantity,0.030615169490739863,11285
3,7,housing,act_cost,0.035381863157894315,11285
3,7,housing,net_ingredient_cost,0.0353892023512417,11285
3,7,income,items,-0.07400278709293574,11285
3,7,income,quantity,-0.09175230870051225,11285
3,7,income,act_cost,-0.02251373692104629,11285
3,7,income,net_ingredient_cost,-0.022421738876704424,11285
3,7,health,items,-0.00835017961805602,11285
3,7,health,quantity,-0.02335680365311406,11285
3,7,health,act_cost,-0.011710355125509993,11285
3,7,health,net_ingredient_cost,-0.01170780037745712,11285
3,7,IMD,items,-0.01972656926491919,11285
3,7,IMD,quantity,-0.0342418306565265,11285
3,7,IMD,act_cost,-0.008683442822798988,11285
3,7,IMD,net_ingredient_cost,-0.0086481388926922,11285
3,7,children,items,-0.07026861157489685,11285
3,7,children,quantity,-0.08748070646925805,11285
3,7,children,act_cost,-0.016510408959125738,11285
3,7,children,net_ingredient_cost,-0.016425551045425018,11285
3,7,employment,items,-0.0019943132402476175,11285
3,7,employment,quantity,-0.011919825397920844,11285
3,7,employment,act_cost,-0.014102127110775879,11285
3,7,employment,net_ingredient_cost,-0.014105713132895735,11285
3,7,environment,items,-0.006770791741081561,11213
3,7,environment,quantity,-0.017879413482916596,11213
3,7,environment,act_cost,0.031166220037824155,11213
3,7,environment,net_ingredient_cost,0.031223305468108857,11213
3,7,living,items,0.0804393657755269,11285
3,7,living,quantity,0.05985908058982344,11285
3,7,living,act_cost,0.05721639451525952,11285
3,7,living,net_ingredient_cost,0.057200487106616196,11285
3,10,crime,items,-0.09179947794390879,10899
3,10,crime,quantity,0.049186987830414586,10899
3,10,crime,act_cost,-0.13173087453549687,10899
3,10,crime,net_ingredient_cost,-0.13221807522348414,10899
3,10,education,items,0.017478716848669605,10899
3,10,education,quantity,0.10139414014309614,10899
3,10,education,act_cost,-0.02574792820955091,10899
3,10,education,net_ingredient_cost,-0.026978156832207608,10899
3,10,housing,items,0.10585453121466408,10899
3,10,housing,quantity,0.09835304652264011,10899
3,10,housing,act_cost,0.04960940402889926,10899
3,10,housing,net_ingredient_cost,0.04969259385662051,10899
3,10,income,items,0.034173145180978366,10899
3,10,income,quantity,0.1608411355358494,10899
3,10,income,act_cost,-0.04708593691684126,10899
3,10,income,net_ingredient_cost,-0.04892808396370363,10899
3,10,health,items,0.02090364247840685,10899
3,10,health,quantity,0.09461045227415538,10899
3,10,health,act_cost,-0.03189152486928748,10899
3,10,health,net_ingredient_cost,-0.033585693333852445,10899
3,10,IMD,items,0.05734526639414348,10899
3,10,IMD,quantity,0.1555889634787736,10899
3,10,IMD,act_cost,-0.024548612669023192,10899
3,10,IMD,net_ingredient_cost,-0.026431915869096236,10899
3,10,children,items,0.005485945708737727,10899
3,10,children,quantity,0.10776001186525193,10899
3,10,children,act_cost,-0.059697127793714916,10899
3,10,children,net_ingredient_cost,-0.06111924798922194,10899
3,10,employment,items,0.04728771134203155,10899
3,10,employment,quantity,0.13246643603075492,10899
3,10,employment,act_cost,-0.021791431897673803,10899
3,10,employment,net_ingredient_cost,-0.02386744644958402,10899
3,10,environment,items,0.11379418189554112,10831
3,10,environment,quantity,0.19906758099725183,10831
3,10,environment,act_cost,0.025655435469283703,10831
3,10,environment,net_ingredient_cost,0.024050757571580542,10831
3,10,living,items,0.1562157403093441,10899
3,10,living,quantity,0.16535833252383716,10899
3,10,living,act_cost,0.0652284140022633,10899
3,10,living,net_ingredient_cost,0.06388314460931781,10899
3,11,crime,items,-0.2608310498556289,406
3,11,crime,quantity,-0.21110243801517795,406
3,11,crime,act_cost,-0.04847818929980177,406
3,11,crime,net_ingredient_cost,-0.04857749904747152,406
3,11,education,items,-0.07063885821246417,406
3,11,education,quantity,-0.1382323398883361,406
3,11,education,act_cost,-0.11926144029473579,406
3,11,education,net_ingredient_cost,-0.11924707703522763,406
3,11,housing,items,0.10509581092675917,406
3,11,housing,quantity,0.147190109469763,406
3,11,housing,act_cost,0.0681255598345596,406
3,11,housing,net_ingredient_cost,0.06816312046617079,406
3,11,income,items,-0.1614428981507065,406
3,11,income,quantity,-0.18560780384750575,406
3,11,income,act_cost,-0.1135527023357652,406
3,11,income,net_ingredient_cost,-0.11363031304341177,406
3,11,health,items,-0.1360556006046256,406
3,11,health,quantity,-0.18833858901976322,406
3,11,health,act_cost,-0.16070677665132413,406
3,11,health,net_ingredient_cost,-0.1607360316658479,406
3,11,IMD,items,-0.11123231169009874,406
3,11,IMD,quantity,-0.15738717586707904,406
3,11,IMD,act_cost,-0.12765594765513344,406
3,11,IMD,net_ingredient_cost,-0.12768971562267195,406
3,11,children,items,-0.16034511035253726,406
3,11,children,quantity,-0.17331412672926277,406
3,11,children,act_cost,-0.10413710553865226,406
3,11,children,net_ingredient_cost,-0.10419444039083099,406
3,11,employment,items,-0.11940807643304424,406
3,11,employment,quantity,-0.17401345410584848,406
3,11,employment,act_cost,-0.13573942071117284,406
3,11,employment,net_ingredient_cost,-0.1357705120267481,406
3,11,environment,items,-0.041582895459836955,403
3,11,environment,quantity,-0.09968177618416622,403
3,11,environment,act_cost,-0.10223567592912261,403
3,11,environment,net_ingredient_cost,-0.10226185779843554,403
3,11,living,items,0.0662966342828762,406
3,11,living,quantity,-0.007325052333523182,406
3,11,living,act_cost,-0.08082620983398027,406
3,11,living,net_ingredient_cost,-0.08083374036681834,406
3,2,crime,items,-0.30994814827425343,11299
3,2,crime,quantity,-0.3157769206452381,11299
3,2,crime,act_cost,-0.3083420685521028,11299
3,2,crime,net_ingredient_cost,-0.3083143271658981,11299
3,2,education,items,-0.07869804269191112,11299
3,2,education,quantity,-0.10630107317001118,11299
3,2,education,act_cost,-0.08469296325627179,11299
3,2,education,net_ingredient_cost,-0.08470138044220639,11299
3,2,housing,items,0.1128579893793818,11299
3,2,housing,quantity,0.10516363811821028,11299
3,2,housing,act_cost,0.09102988620071034,11299
3,2,housing,net_ingredient_cost,0.09106501698174962,11299
3,2,income,items,-0.16179392668555675,11299
3,2,income,quantity,-0.18326179608597953,11299
3,2,income,act_cost,-0.16678915744465175,11299
3,2,income,net_ingredient_cost,-0.16678160590164964,11299
3,2,health,items,-0.11464449899958204,11299
3,2,health,quantity,-0.14310687012376772,11299
3,2,health,act_cost,-0.11577786993352228,11299
3,2,health,net_ingredient_cost,-0.11578032983229443,11299
3,2,IMD,items,-0.1025884145937525,11299
3,2,IMD,quantity,-0.1299874352739136,11299
3,2,IMD,act_cost,-0.11018570914130933,11299
3,2,IMD,net_ingredient_cost,-0.11017942389547644,11299
3,2,children,items,-0.15675100363640815,11299
3,2,children,quantity,-0.17904772214449302,11299
3,2,children,act_cost,-0.15853069878329482,11299
3,2,children,net_ingredient_cost,-0.15855311756757176,11299
3,2,employment,items,-0.09862567496255727,11299
3,2,employment,quantity,-0.12780400950319992,11299
3,2,employment,act_cost,-0.10165096421728952,11299
3,2,employment,net_ingredient_cost,-0.10165232002574513,11299
3,2,environment,items,-0.02378971806814909,11227
3,2,environment,quantity,-0.02946374601317808,11227
3,2,environment,act_cost,-0.033018635688831746,11227
3,2,environment,net_ingredient_cost,-0.03298261956146913,11227
3,2,living,items,0.09670977620221409,11299
3,2,living,quantity,0.09008996771964084,11299
3,2,living,act_cost,0.08372469974865797,11299
3,2,living,net_ingredient_cost,0.08375514420966794,11299
4,1,crime,items,-0.27843342297418877,11306
4,1,crime,quantity,-0.3113946176593171,11306
4,1,crime,act_cost,-0.30271302375068565,11306
4,1,crime,net_ingredient_cost,-0.30377716253583686,11306
4,1,education,items,-0.0882337973465706,11306
4,1,education,quantity,-0.10420662233273542,11306
4,1,education,act_cost,-0.10565495927966582,11306
4,1,education,net_ingredient_cost,-0.10639387946928729,11306
4,1,housing,items,0.1257890655281818,11306
4,1,housing,quantity,0.11157438674360935,11306
4,1,housing,act_cost,0.07994854798583703,11306
4,1,housing,net_ingredient_cost,0.07968779420244904,11306
4,1,income,items,-0.14948650010234202,11306
4,1,income,quantity,-0.1819735730152097,11306
4,1,income,act_cost,-0.18391431598883975,11306
4,1,income,net_ingredient_cost,-0.1850949877635056,11306
4,1,health,items,-0.11870946380053127,11306
4,1,health,quantity,-0.14392401077217531,11306
4,1,health,act_cost,-0.14020517823408532,11306
4,1,health,net_ingredient_cost,-0.14139538910233623,11306
4,1,IMD,items,-0.09791464675235223,11306
4,1,IMD,quantity,-0.13177746603756363,11306
4,1,IMD,act_cost,-0.13791948089186756,11306
4,1,IMD,net_ingredient_cost,-0.13916952555231676,11306
4,1,children,items,-0.14513871724875854,11306
4,1,children,quantity,-0.18069613329078155,11306
4,1,children,act_cost,-0.17779609502291566,11306
4,1,children,net_ingredient_cost,-0.1789928450691779,11306
4,1,employment,items,-0.1057840376429141,11306
4,1,employment,quantity,-0.13476854729173574,11306
4,1,employment,act_cost,-0.12962833567337387,11306
4,1,employment,net_ingredient_cost,-0.13068941653172633,11306
4,1,environment,items,0.00638323674948147,11234
4,1,environment,quantity,-0.023038100348471716,11234
4,1,environment,act_cost,-0.057118281073524575,11234
4,1,environment,net_ingredient_cost,-0.05794893405218681,11234
4,1,living,items,0.12573535414710849,11306
4,1,living,quantity,0.0977920066034259,11306
4,1,living,act_cost,0.040479096960354725,11306
4,1,living,net_ingredient_cost,0.03925349265690212,11306
4,6,crime,items,-0.29394638904174125,11299
4,6,crime,quantity,-0.29987093306466533,11299
4,6,crime,act_cost,-0.262429852798136,11299
4,6,crime,net_ingredient_cost,-0.26251872848875085,11299
4,6,education,items,-0.06527235649647424,11299
4,6,education,quantity,-0.06594247530046198,11299
4,6,education,act_cost,-0.08431460169550749,11299
4,6,education,net_ingredient_cost,-0.08471801177579272,11299
4,6,housing,items,0.0759802498892435,11299
4,6,housing,quantity,0.05202442380068019,11299
4,6,housing,act_cost,0.0571110682401265,11299
4,6,housing,net_ingredient_cost,0.05782610633171156,11299
4,6,income,items,-0.14584019919848662,11299
4,6,income,quantity,-0.15536580881268275,11299
4,6,income,act_cost,-0.14860010706720908,11299
4,6,income,net_ingredient_cost,-0.14893765118883656,11299
4,6,health,items,-0.08164542768582077,11299
4,6,health,quantity,-0.08646977399432626,11299
4,6,health,act_cost,-0.09193768309588438,11299
4,6,health,net_ingredient_cost,-0.09253698792053225,11299
4,6,IMD,items,-0.08904501909786632,11299
4,6,IMD,quantity,-0.09942618484763514,11299
4,6,IMD,act_cost,-0.1041095982357485,11299
4,6,IMD,net_ingredient_cost,-0.10445570198652043,11299
4,6,children,items,-0.1376772005792896,11299
4,6,children,quantity,-0.14581808048165232,11299
4,6,children,act_cost,-0.1388243650019219,11299
4,6,children,net_ingredient_cost,-0.13921693110818267,11299
4,6,employment,items,-0.07256738208733599,11299
4,6,employment,quantity,-0.07736241860471957,11299
4,6,employment,act_cost,-0.09126818689423115,11299
4,6,employment,net_ingredient_cost,-0.09188097688688049,11299
4,6,environment,items,-0.031219663019437238,11227
4,6,environment,quantity,-0.04513524906609042,11227
4,6,environment,act_cost,-0.036144783853249145,11227
4,6,environment,net_ingredient_cost,-0.0358929164941765,11227
4,6,living,items,0.07581820872772459,11299
4,6,living,quantity,0.05559304543878833,11299
4,6,living,act_cost,0.05758802960524071,11299
4,6,living,net_ingredient_cost,0.05797374404882999,11299
4,3,crime,items,-0.2922675773928699,11304
4,3,crime,quantity,-0.30868687803746364,11304
4,3,crime,act_cost,-0.2620372923033067,11304
4,3,crime,net_ingredient_cost,-0.26212474284611265,11304
4,3,education,items,-0.0674483849600367,11304
4,3,education,quantity,-0.09887260617941121,11304
4,3,education,act_cost,-0.10424461531596413,11304
4,3,education,net_ingredient_cost,-0.10466712586029055,11304
4,3,housing,items,0.07501178439792254,11304
4,3,housing,quantity,0.05413497066977512,11304
4,3,housing,act_cost,0.07083658923233892,11304
4,3,housing,net_ingredient_cost,0.07139950456070884,11304
4,3,income,items,-0.15231766741953287,11304
4,3,income,quantity,-0.19050044975777236,11304
4,3,income,act_cost,-0.16256431129878698,11304
4,3,income,net_ingredient_cost,-0.162969565190097,11304
4,3,health,items,-0.08746279539166628,11304
4,3,health,quantity,-0.12812335188598895,11304
4,3,health,act_cost,-0.11862489888215884,11304
4,3,health,net_ingredient_cost,-0.11929941576548674,11304
4,3,IMD,items,-0.09448900148450233,11304
4,3,IMD,quantity,-0.1376720310190746,11304
4,3,IMD,act_cost,-0.1224533810379402,11304
4,3,IMD,net_ingredient_cost,-0.12290664504969563,11304
4,3,children,items,-0.14036649062710682,11304
4,3,children,quantity,-0.17920524069573032,11304
4,3,children,act_cost,-0.15664288362530324,11304
4,3,children,net_ingredient_cost,-0.1571568412093456,11304
4,3,employment,items,-0.08332414988204402,11304
4,3,employment,quantity,-0.12489017699123445,11304
4,3,employment,act_cost,-0.11813321912684514,11304
4,3,employment,net_ingredient_cost,-0.11879366823188034,11304
4,3,environment,items,-0.03859334512437152,11232
4,3,environment,quantity,-0.059430212896439405,11232
4,3,environment,act_cost,-0.029825868325713007,11232
4,3,environment,net_ingredient_cost,-0.029700428924817356,11232
4,3,living,items,0.07350474391092376,11304
4,3,living,quantity,0.05112071696646484,11304
4,3,living,act_cost,0.06375603812336697,11304
4,3,living,net_ingredient_cost,0.06394041989339368,11304
4,5,crime,items,-0.16131453185089367,11220
4,5,crime,quantity,-0.15340236178612868,11220
4,5,crime,act_cost,-0.14823629812695802,11220
4,5,crime,net_ingredient_cost,-0.14820989265456225,11220
4,5,education,items,0.011101425793688564,11220
4,5,education,quantity,0.0025569860798155927,11220
4,5,education,act_cost,0.0012290419315571463,11220
4,5,education,net_ingredient_cost,0.001179883652445192,11220
4,5,housing,items,0.07007456207396419,11220
4,5,housing,quantity,0.0683132863203425,11220
4,5,housing,act_cost,0.06441525792557001,11220
4,5,housing,net_ingredient_cost,0.06441404492986638,11220
4,5,income,items,-0.027476258868731146,11220
4,5,income,quantity,-0.02775173093165249,11220
4,5,income,act_cost,-0.027752279331972926,11220
4,5,income,net_ingredient_cost,-0.02780011504765698,11220
4,5,health,items,0.017766684990087215,11220
4,5,health,quantity,0.012272583259831351,11220
4,5,health,act_cost,0.011094988378377912,11220
4,5,health,net_ingredient_cost,0.011025160256717466,11220
4,5,IMD,items,0.016747613373478,11220
4,5,IMD,quantity,0.01245219553786686,11220
4,5,IMD,act_cost,0.010808425122577849,11220
4,5,IMD,net_ingredient_cost,0.010745119937841403,11220
4,5,children,items,-0.018687637818769618,11220
4,5,children,quantity,-0.018598484951951703,11220
4,5,children,act_cost,-0.018306426350580485,11220
4,5,children,net_ingredient_cost,-0.01835335227073708,11220
4,5,employment,items,0.025180770886853936,11220
4,5,employment,quantity,0.01997649069689035,11220
4,5,employment,act_cost,0.018413702468737483,11220
4,5,employment,net_ingredient_cost,0.01833872868229052,11220
4,5,environment,items,0.04233982083024614,11148
4,5,environment,quantity,0.04161749245594549,11148
4,5,environment,act_cost,0.03829148083205356,11148
4,5,environment,net_ingredient_cost,0.03822457294410529,11148
4,5,living,items,0.11150204991397852,11220
4,5,living,quantity,0.10727687964253405,11220
4,5,living,act_cost,0.10185352475255224,11220
4,5,living,net_ingredient_cost,0.10178131934997808,11220
4,9,crime,items,-0.19033346574053922,11285
4,9,crime,quantity,-0.32431083165645375,11285
4,9,crime,act_cost,-0.31028140284703054,11285
4,9,crime,net_ingredient_cost,-0.3105033292923376,11285
4,9,education,items,-0.07402909927726474,11285
4,9,education,quantity,-0.15206040355680817,11285
4,9,education,act_cost,-0.1718775604319641,11285
4,9,education,net_ingredient_cost,-0.17205708337394013,11285
4,9,housing,items,0.10886228519907121,11285
4,9,housing,quantity,0.1343736185498701,11285
4,9,housing,act_cost,0.09250060475521715,11285
4,9,housing,net_ingredient_cost,0.09257283056955133,11285
4,9,income,items,-0.09473392057751294,11285
4,9,income,quantity,-0.2079958285240127,11285
4,9,income,act_cost,-0.22443026272110464,11285
4,9,income,net_ingredient_cost,-0.2246478512085121,11285
4,9,health,items,-0.08135728285846723,11285
4,9,health,quantity,-0.19741251847282243,11285
4,9,health,act_cost,-0.20511364605839427,11285
4,9,health,net_ingredient_cost,-0.20530220510784805,11285
4,9,IMD,items,-0.0647916237708569,11285
4,9,IMD,quantity,-0.16678559382886962,11285
4,9,IMD,act_cost,-0.18758280553614526,11285
4,9,IMD,net_ingredient_cost,-0.1877819242214704,11285
4,9,children,items,-0.1017883285122009,11285
4,9,children,quantity,-0.2162584000147637,11285
4,9,children,act_cost,-0.23041360685534432,11285
4,9,children,net_ingredient_cost,-0.23066054467215066,11285
4,9,employment,items,-0.07744386859834147,11285
4,9,employment,quantity,-0.18001893669768537,11285
4,9,employment,act_cost,-0.19149593027514922,11285
4,9,employment,net_ingredient_cost,-0.19168805238313144,11285
4,9,environment,items,0.02503003775044333,11213
4,9,environment,quantity,-0.018374301250773876,11213
4,9,environment,act_cost,-0.04183812080175596,11213
4,9,environment,net_ingredient_cost,-0.041956637383149926,11213
4,9,living,items,0.10684401483903898,11285
4,9,living,quantity,0.10330060145570588,11285
4,9,living,act_cost,0.06560994168354961,11285
4,9,living,net_ingredient_cost,0.06555307166344568,11285
4,4,crime,items,-0.1585123413661415,11263
4,4,crime,quantity,-0.1580518597025837,11263
4,4,crime,act_cost,-0.13785036896473374,11263
4,4,crime,net_ingredient_cost,-0.13767933682976605,11263
4,4,education,items,-0.06590236931004285,11263
4,4,education,quantity,-0.0827408329299909,11263
4,4,education,act_cost,-0.08246697852493783,11263
4,4,education,net_ingredient_cost,-0.08242937819996639,11263
4,4,housing,items,0.09413269276559129,11263
4,4,housing,quantity,0.11085806531615629,11263
4,4,housing,act_cost,0.0950253643076893,11263
4,4,housing,net_ingredient_cost,0.09493542635479302,11263
4,4,income,items,-0.0928142542959797,11263
4,4,income,quantity,-0.08899043911418623,11263
4,4,income,act_cost,-0.08772689865964231,11263
4,4,income,net_ingredient_cost,-0.08764576272358249,11263
4,4,health,items,-0.08274794425023212,11263
4,4,health,quantity,-0.07833347491997188,11263
4,4,health,act_cost,-0.08316537451368788,11263
4,4,health,net_ingredient_cost,-0.08310554858682402,11263
4,4,IMD,items,-0.06408179500440615,11263
4,4,IMD,quantity,-0.06096693695318633,11263
4,4,IMD,act_cost,-0.06463031855282575,11263
4,4,IMD,net_ingredient_cost,-0.0645863900246606,11263
4,4,children,items,-0.09287349320441868,11263
4,4,children,quantity,-0.09339593985737145,11263
4,4,children,act_cost,-0.0883166806630342,11263
4,4,children,net_ingredient_cost,-0.08822582759389984,11263
4,4,employment,items,-0.08097388030483386,11263
4,4,employment,quantity,-0.08096101913164322,11263
4,4,employment,act_cost,-0.08356781963964273,11263
4,4,employment,net_ingredient_cost,-0.08351223853712748,11263
4,4,environment,items,0.01641668642484093,11191
4,4,environment,quantity,0.039029465656814824,11191
4,4,environment,act_cost,0.03369424731943397,11191
4,4,environment,net_ingredient_cost,0.03370978023488628,11191
4,4,living,items,0.09512541818245943,11263
4,4,living,quantity,0.12964930169908967,11263
4,4,living,act_cost,0.10474378574975096,11263
4,4,living,net_ingredient_cost,0.10466383885234161,11263
4,8,crime,items,-0.24965785577203073,11296
4,8,crime,quantity,-0.27399869879603655,11296
4,8,crime,act_cost,-0.24964561965861157,11296
4,8,crime,net_ingredient_cost,-0.24973186678416637,11296
4,8,education,items,-0.06251907545816698,11296
4,8,education,quantity,-0.08638677633017268,11296
4,8,education,act_cost,-0.09436280116517634,11296
4,8,education,net_ingredient_cost,-0.09453603633507283,11296
4,8,housing,items,0.09962764630510061,11296
4,8,housing,quantity,0.07865031573122105,11296
4,8,housing,act_cost,0.1005333257230373,11296
4,8,housing,net_ingredient_cost,0.10071855237803107,11296
4,8,income,items,-0.11282730004583462,11296
4,8,income,quantity,-0.14923693378383127,11296
4,8,income,act_cost,-0.13918063157696192,11296
4,8,income,net_ingredient_cost,-0.1393249839583021,11296
4,8,health,items,-0.06455116471802588,11296
4,8,health,quantity,-0.10352217662106752,11296
4,8,health,act_cost,-0.10613780683127647,11296
4,8,health,net_ingredient_cost,-0.10635226718506584,11296
4,8,IMD,items,-0.06373971502712324,11296
4,8,IMD,quantity,-0.10349270735837442,11296
4,8,IMD,act_cost,-0.0959605510970555,11296
4,8,IMD,net_ingredient_cost,-0.09611354684716432,11296
4,8,children,items,-0.10796103400161877,11296
4,8,children,quantity,-0.14965193850103947,11296
4,8,children,act_cost,-0.14013960203316594,11296
4,8,children,net_ingredient_cost,-0.14030326703409532,11296
4,8,employment,items,-0.05800900576482301,11296
4,8,employment,quantity,-0.09383771887904192,11296
4,8,employment,act_cost,-0.0976553311356334,11296
4,8,employment,net_ingredient_cost,-0.09788781628537598,11296
4,8,environment,items,0.0024941580988846242,11224
4,8,environment,quantity,-0.020270634778565944,11224
4,8,environment,act_cost,0.004333561178139601,11224
4,8,environment,net_ingredient_cost,0.00441419511496034,11224
4,8,living,items,0.10366881172321463,11296
4,8,living,quantity,0.07723686940616135,11296
4,8,living,act_cost,0.10593862609037225,11296
4,8,living,net_ingredient_cost,0.10608024888166082,11296
4,7,crime,items,-0.2767853883397036,11309
4,7,crime,quantity,-0.2885206200442634,11309
4,7,crime,act_cost,-0.30519429254642527,11309
4,7,crime,net_ingredient_cost,-0.3055240402585807,11309
4,7,education,items,-0.04631251223968275,11309
4,7,education,quantity,-0.041100799626280084,11309
4,7,education,act_cost,-0.07918163391407192,11309
4,7,education,net_ingredient_cost,-0.07951231761175306,11309
4,7,housing,items,0.0855950702415911,11309
4,7,housing,quantity,0.05741763639764829,11309
4,7,housing,act_cost,0.08054719512955827,11309
4,7,housing,net_ingredient_cost,0.08087231514797519,11309
4,7,income,items,-0.10769588426005336,11309
4,7,income,quantity,-0.11718885586819525,11309
4,7,income,act_cost,-0.16642238964591885,11309
4,7,income,net_ingredient_cost,-0.1669397854274307,11309
4,7,health,items,-0.04633972736707115,11309
4,7,health,quantity,-0.04038722076116065,11309
4,7,health,act_cost,-0.10083577458041326,11309
4,7,health,net_ingredient_cost,-0.10140863662727351,11309
4,7,IMD,items,-0.05767619694313244,11309
4,7,IMD,quantity,-0.06543094807189365,11309
4,7,IMD,act_cost,-0.10984291481614258,11309
4,7,IMD,net_ingredient_cost,-0.11028084823271737,11309
4,7,children,items,-0.10976225179117706,11309
4,7,children,quantity,-0.11875755725545255,11309
4,7,children,act_cost,-0.16299151437987325,11309
4,7,children,net_ingredient_cost,-0.1634913619868686,11309
4,7,employment,items,-0.043020948447722036,11309
4,7,employment,quantity,-0.04301162325423564,11309
4,7,employment,act_cost,-0.10000601985415185,11309
4,7,employment,net_ingredient_cost,-0.10055776660171617,11309
4,7,environment,items,-0.010179936523979052,11237
4,7,environment,quantity,-0.025353831213962362,11237
4,7,environment,act_cost,-0.03985100989839866,11237
4,7,environment,net_ingredient_cost,-0.03989772369943175,11237
4,7,living,items,0.09308961115463545,11309
4,7,living,quantity,0.07722673099423538,11309
4,7,living,act_cost,0.0758852541828203,11309
4,7,living,net_ingredient_cost,0.07600609662256987,11309
4,10,crime,items,0.025742941531004288,11305
4,10,crime,quantity,0.08970080080327156,11305
4,10,crime,act_cost,-0.055437332633346444,11305
4,10,crime,net_ingredient_cost,-0.05744286052612267,11305
4,10,education,items,0.04944104171401516,11305
4,10,education,quantity,0.07039908972147702,11305
4,10,education,act_cost,0.015123828641844717,11305
4,10,education,net_ingredient_cost,0.01417739817317382,11305
4,10,housing,items,0.08846988222425063,11305
4,10,housing,quantity,0.06440423592487211,11305
4,10,housing,act_cost,0.09438456489855365,11305
4,10,housing,net_ingredient_cost,0.09435286941087208,11305
4,10,income,items,0.07241754426132259,11305
4,10,income,quantity,0.11384168397221321,11305
4,10,income,act_cost,0.01826118573441811,11305
4,10,income,net_ingredient_cost,0.016736304571738046,11305
4,10,health,items,0.08556643645776509,11305
4,10,health,quantity,0.12058663377844381,11305
4,10,health,act_cost,0.04296639575290446,11305
4,10,health,net_ingredient_cost,0.041620635649899644,11305
4,10,IMD,items,0.0920901830348532,11305
4,10,IMD,quantity,0.12315425302355855,11305
4,10,IMD,act_cost,0.04738060972391017,11305
4,10,IMD,net_ingredient_cost,0.04603953931112357,11305
4,10,children,items,0.0541133695390618,11305
4,10,children,quantity,0.09170460257824617,11305
4,10,children,act_cost,0.0020534381857835265,11305
4,10,children,net_ingredient_cost,0.0006441733785308703,11305
4,10,employment,items,0.0564291913279188,11305
4,10,employment,quantity,0.08660364992531427,11305
4,10,employment,act_cost,0.02200895624199404,11305
4,10,employment,net_ingredient_cost,0.020956245344352382,11305
